Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Total
M4K,Age characteristics,Total population by age groups,35 to 39 years,,,,,2705
M4K,Age characteristics,Total population by age groups,40 to 44 years,,,,,2790
M4K,Age characteristics,Total population by age groups,45 to 49 years,,,,,2845
M4K,Age characteristics,Total population by age groups,50 to 54 years,,,,,2460
M4K,Age characteristics,Total population by age groups,55 to 59 years,,,,,2075
M4K,Age characteristics,Total population by age groups,60 to 64 years,,,,,1900
M4K,Age characteristics,Total population by age groups,65 to 69 years,,,,,1285
M4K,Age characteristics,Total population by age groups,70 to 74 years,,,,,990
M4K,Age characteristics,Total population by age groups,75 to 79 years,,,,,775
M4K,Age characteristics,Total population by age groups,80 to 84 years,,,,,610
M4K,Age characteristics,Total population by age groups,85 years and over,,,,,520
M4K,Age characteristics,Median age of the population,,,,,,40.8
M4K,Age characteristics,% of the population aged 15 and over,,,,,,85.3
M4L,Age characteristics,Total population by age groups,,,,,,31540
M4L,Age characteristics,Total population by age groups,0 to 4 years,,,,,2245
M4L,Age characteristics,Total population by age groups,5 to 9 years,,,,,1640
M4L,Age characteristics,Total population by age groups,10 to 14 years,,,,,1405
M4L,Age characteristics,Total population by age groups,15 to 19 years,,,,,1420
M4L,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,285
M4L,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,265
M4L,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,280
M4L,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,280
M4L,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,315
M4L,Age characteristics,Total population by age groups,20 to 24 years,,,,,1710
M4L,Age characteristics,Total population by age groups,25 to 29 years,,,,,2025
M4L,Age characteristics,Total population by age groups,30 to 34 years,,,,,2645
M4L,Age characteristics,Total population by age groups,35 to 39 years,,,,,3100
M4L,Age characteristics,Total population by age groups,40 to 44 years,,,,,2930
M4L,Age characteristics,Total population by age groups,45 to 49 years,,,,,2925
M4L,Age characteristics,Total population by age groups,50 to 54 years,,,,,2480
M4L,Age characteristics,Total population by age groups,55 to 59 years,,,,,2200
M4L,Age characteristics,Total population by age groups,60 to 64 years,,,,,1625
M4L,Age characteristics,Total population by age groups,65 to 69 years,,,,,1020
M4L,Age characteristics,Total population by age groups,70 to 74 years,,,,,750
M4L,Age characteristics,Total population by age groups,75 to 79 years,,,,,585
M4L,Age characteristics,Total population by age groups,80 to 84 years,,,,,440
M4L,Age characteristics,Total population by age groups,85 years and over,,,,,390
M4L,Age characteristics,Median age of the population,,,,,,39.3
M4L,Age characteristics,% of the population aged 15 and over,,,,,,83.2
M4M,Age characteristics,Total population by age groups,,,,,,23135
M4M,Age characteristics,Total population by age groups,0 to 4 years,,,,,1275
M4M,Age characteristics,Total population by age groups,5 to 9 years,,,,,850
M4M,Age characteristics,Total population by age groups,10 to 14 years,,,,,800
M4M,Age characteristics,Total population by age groups,15 to 19 years,,,,,1020
M4M,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,185
M4M,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,190
M4M,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,210
M4M,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,205
M4M,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,215
M4M,Age characteristics,Total population by age groups,20 to 24 years,,,,,1515
M4M,Age characteristics,Total population by age groups,25 to 29 years,,,,,1980
M4M,Age characteristics,Total population by age groups,30 to 34 years,,,,,2360
M4M,Age characteristics,Total population by age groups,35 to 39 years,,,,,2415
M4M,Age characteristics,Total population by age groups,40 to 44 years,,,,,2135
M4M,Age characteristics,Total population by age groups,45 to 49 years,,,,,2090
M4M,Age characteristics,Total population by age groups,50 to 54 years,,,,,1765
M4M,Age characteristics,Total population by age groups,55 to 59 years,,,,,1325
M4M,Age characteristics,Total population by age groups,60 to 64 years,,,,,1140
M4M,Age characteristics,Total population by age groups,65 to 69 years,,,,,705
M4M,Age characteristics,Total population by age groups,70 to 74 years,,,,,555
M4M,Age characteristics,Total population by age groups,75 to 79 years,,,,,505
M4M,Age characteristics,Total population by age groups,80 to 84 years,,,,,380
M4M,Age characteristics,Total population by age groups,85 years and over,,,,,320
M4M,Age characteristics,Median age of the population,,,,,,38.6
M4M,Age characteristics,% of the population aged 15 and over,,,,,,87.4
M4N,Age characteristics,Total population by age groups,,,,,,15195
M4N,Age characteristics,Total population by age groups,0 to 4 years,,,,,705
M4N,Age characteristics,Total population by age groups,5 to 9 years,,,,,920
M4N,Age characteristics,Total population by age groups,10 to 14 years,,,,,1000
M4N,Age characteristics,Total population by age groups,15 to 19 years,,,,,1015
M4N,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,220
M4N,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,190
M4N,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,205
M4N,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,190
M4N,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,210
M4N,Age characteristics,Total population by age groups,20 to 24 years,,,,,885
M4N,Age characteristics,Total population by age groups,25 to 29 years,,,,,700
M4N,Age characteristics,Total population by age groups,30 to 34 years,,,,,685
M4N,Age characteristics,Total population by age groups,35 to 39 years,,,,,860
M4N,Age characteristics,Total population by age groups,40 to 44 years,,,,,1105
M4N,Age characteristics,Total population by age groups,45 to 49 years,,,,,1225
M4N,Age characteristics,Total population by age groups,50 to 54 years,,,,,1190
M4N,Age characteristics,Total population by age groups,55 to 59 years,,,,,1020
M4N,Age characteristics,Total population by age groups,60 to 64 years,,,,,885
M4N,Age characteristics,Total population by age groups,65 to 69 years,,,,,715
M4N,Age characteristics,Total population by age groups,70 to 74 years,,,,,545
M4N,Age characteristics,Total population by age groups,75 to 79 years,,,,,510
M4N,Age characteristics,Total population by age groups,80 to 84 years,,,,,500
M4N,Age characteristics,Total population by age groups,85 years and over,,,,,720
M4N,Age characteristics,Median age of the population,,,,,,43.9
M4N,Age characteristics,% of the population aged 15 and over,,,,,,82.7
M4P,Age characteristics,Total population by age groups,,,,,,19185
M4P,Age characteristics,Total population by age groups,0 to 4 years,,,,,725
M4P,Age characteristics,Total population by age groups,5 to 9 years,,,,,525
M4P,Age characteristics,Total population by age groups,10 to 14 years,,,,,505
M4P,Age characteristics,Total population by age groups,15 to 19 years,,,,,580
M4P,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,105
M4P,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,115
M4P,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,110
M4P,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,135
M4P,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,110
M4P,Age characteristics,Total population by age groups,20 to 24 years,,,,,1295
M4P,Age characteristics,Total population by age groups,25 to 29 years,,,,,2815
M4P,Age characteristics,Total population by age groups,30 to 34 years,,,,,2475
M4P,Age characteristics,Total population by age groups,35 to 39 years,,,,,1815
M4P,Age characteristics,Total population by age groups,40 to 44 years,,,,,1445
M4P,Age characteristics,Total population by age groups,45 to 49 years,,,,,1415
M4P,Age characteristics,Total population by age groups,50 to 54 years,,,,,1140
M4P,Age characteristics,Total population by age groups,55 to 59 years,,,,,1035
M4P,Age characteristics,Total population by age groups,60 to 64 years,,,,,985
M4P,Age characteristics,Total population by age groups,65 to 69 years,,,,,775
M4P,Age characteristics,Total population by age groups,70 to 74 years,,,,,625
M4P,Age characteristics,Total population by age groups,75 to 79 years,,,,,430
M4P,Age characteristics,Total population by age groups,80 to 84 years,,,,,310
M4P,Age characteristics,Total population by age groups,85 years and over,,,,,280
M4P,Age characteristics,Median age of the population,,,,,,36.6
M4P,Age characteristics,% of the population aged 15 and over,,,,,,90.9
M4R,Age characteristics,Total population by age groups,,,,,,11045
M4R,Age characteristics,Total population by age groups,0 to 4 years,,,,,595
M4R,Age characteristics,Total population by age groups,5 to 9 years,,,,,665
M4R,Age characteristics,Total population by age groups,10 to 14 years,,,,,625
M4R,Age characteristics,Total population by age groups,15 to 19 years,,,,,660
M4R,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,120
M4R,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,160
M4R,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,125
M4R,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,125
M4R,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,130
M4R,Age characteristics,Total population by age groups,20 to 24 years,,,,,715
M4R,Age characteristics,Total population by age groups,25 to 29 years,,,,,840
M4R,Age characteristics,Total population by age groups,30 to 34 years,,,,,820
M4R,Age characteristics,Total population by age groups,35 to 39 years,,,,,820
M4R,Age characteristics,Total population by age groups,40 to 44 years,,,,,875
M4R,Age characteristics,Total population by age groups,45 to 49 years,,,,,870
M4R,Age characteristics,Total population by age groups,50 to 54 years,,,,,785
M4R,Age characteristics,Total population by age groups,55 to 59 years,,,,,815
M4R,Age characteristics,Total population by age groups,60 to 64 years,,,,,685
M4R,Age characteristics,Total population by age groups,65 to 69 years,,,,,470
M4R,Age characteristics,Total population by age groups,70 to 74 years,,,,,255
M4R,Age characteristics,Total population by age groups,75 to 79 years,,,,,210
M4R,Age characteristics,Total population by age groups,80 to 84 years,,,,,185
M4R,Age characteristics,Total population by age groups,85 years and over,,,,,160
M4R,Age characteristics,Median age of the population,,,,,,38.7
M4R,Age characteristics,% of the population aged 15 and over,,,,,,83
M4S,Age characteristics,Total population by age groups,,,,,,25625
M4S,Age characteristics,Total population by age groups,0 to 4 years,,,,,1275
M4S,Age characteristics,Total population by age groups,5 to 9 years,,,,,975
M4S,Age characteristics,Total population by age groups,10 to 14 years,,,,,865
M4S,Age characteristics,Total population by age groups,15 to 19 years,,,,,860
M4S,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,165
M4S,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,175
